,pT_{#mu}(GeV),#eta_{#mu},#phi_{#mu},Energy_{#mu}(GeV),Mass_{#mu}(GeV),#Delta{R}_{#mu#mu},#Delta{#eta}_{#mu#mu},#Delta{#phi}_{#mu#mu},#Delta{pT}_{#mu#mu}(GeV),#Delta{#vec{pT}}_{#mu#mu}(GeV),#Delta{#vec{p}}_{#mu#mu}(GeV)
0,39.37774658203125,2.0684676170349126,1.0440163612365723,158.2802235136603,0.10565837550264347,3.7874957970419447,-2.9773533344268803,2.3410449663745325,-12.440753936767578,61.264945810220034,191.3706772477734
0,163.02618408203122,1.737106680870057,1.3828425407409668,477.4150175294828,0.10565837548542771,3.1525451275564453,-0.9191337823867806,-3.0155818462371826,-38.30295562744138,287.18859119434455,441.2008154017797
0,60.604774475097656,1.3223650455474856,0.42837291955947876,121.77896083066258,0.10565837550264347,1.5956553884981939,-0.32473844289779696,1.5622615218162537,-23.950347900390625,70.55896213681139,94.38226138066571
0,86.5811767578125,0.10794773697853088,-0.2861959934234619,87.08618373927965,0.10565837549833952,2.1019260229333963,-0.2675047516822815,-2.084834337234497,-27.31051254272461,126.7115718830568,128.10770324070057
0,126.23764038085939,-1.5793063640594478,-2.960952043533325,319.23654311777676,0.10565837548542771,0.9485906296412644,-0.32076072692871205,-0.8927131334887903,-92.49989318847658,108.30908143719374,212.60527861509004
0,56.405956268310554,-1.3075439929962158,1.8208531141281128,111.89722824047995,0.10565837551125135,2.815830696739586,0.2507587671279907,-2.8046430349349976,-13.151973724365241,98.27366632032214,106.84651758425484
0,242.6443939208984,0.8840243816375735,-1.833990454673767,343.7954157717761,0.10565837548542771,0.8950691611452041,-0.3778776526451113,0.8113921880722046,-173.07476806640622,201.17628078890402,288.52423231731046
0,233.9134063720703,-0.26040291786193853,1.5483070611953735,241.88914283978477,0.10565837545099618,2.149768424472766,-0.04465571045875555,2.1493045727359217,-147.15178680419922,290.5793481657434,292.6465804083845
0,31.329866409301758,2.0799264907836914,2.116163969039917,127.33746506714132,0.10565837550264347,3.620608695431741,-3.1054434776306152,1.8614586035357874,-6.576982498168945,45.15267988054506,160.0002165065388
0,65.06056213378906,2.269174098968507,-2.428605318069458,317.9772505693867,0.10565837555429075,4.2300903191264005,-3.146881937980653,2.826799988746643,-11.210758209228516,117.45363121925242,383.2620679668246
0,171.97560119628906,-1.757295608520507,-2.0504140853881836,513.2827149271114,0.1056583756231538,0.38824122695200514,0.3090451955795275,0.2349942922592163,-9.586181640625,40.33615773314377,162.25082826668773
0,64.94082641601562,0.7089202404022217,-2.8564095497131348,81.95446771867746,0.10565837550264347,1.4260008501067423,-1.3210265040397644,0.5369985103607178,-42.719430923461914,47.23538308869985,79.91368706714319
0,122.67393493652344,1.0925846099853518,-0.5420413017272949,203.47437520206623,0.10565837548542771,3.003126056541841,0.20362269878387385,-2.9962149302112024,-54.77281951904297,190.1134244423854,195.9625241899038
0,64.17261505126953,0.11178964376449589,2.136375665664673,64.57409941228356,0.10565837549833952,3.2614342295561745,-1.9387351870536804,2.622643534337179,-30.27614974975586,95.10398557683693,145.25579141295847
0,94.20195007324219,0.23628759384155273,-1.961181402206421,96.84399922937256,0.10565837551125135,1.4446522394674222,-0.35678941011428833,-1.399900499974386,-52.059776306152344,96.43492675375755,100.29497144675989
0,90.44739532470703,-1.4221602678298948,2.971980094909668,198.4081390011318,0.10565837548542771,2.884163702489475,1.8459672033786771,-2.216033697128296,-50.569393157958984,118.78229450793727,227.47915310013468
0,42.47808837890625,1.8670547008514407,1.1728039979934692,140.68306789920143,0.10565837550264347,1.2690252172022873,-1.2310909628868107,-0.307961106300354,-22.363327026367188,24.09387425116957,122.83091204990909
0,63.56490707397461,0.08280544728040702,2.6905019283294678,63.78304322346755,0.10565837550264347,1.7848074587836205,-0.18956834822893145,-1.7747116684913635,-42.950815200805664,70.68335265090387,71.07745851947594
0,83.16345977783203,0.7574058175086974,2.068422794342041,108.1798096153732,0.10565837549403559,2.4827369286040684,0.9423382878303529,-2.296950414776802,-35.14511489868164,120.52016757016717,133.6714199121807
0,53.82288360595703,0.9442785978317262,0.31304311752319336,79.65573325578157,0.10565837549833952,3.1698963900807575,-3.1619855165481576,-0.22380955517292023,-15.628448486328125,18.62236578520789,232.81943958818388
0,54.062137603759766,-0.8477855324745178,0.293364703655243,74.68243040161451,0.10565837549403559,3.2558562236549347,1.4464004039764404,2.9169377128230494,-28.737329483032227,78.95238026887233,103.94235189741619
0,137.10057067871094,-1.8934487104415898,2.912263870239258,465.6475730914985,0.10565837548542771,4.16912719566017,3.3036158084869394,2.543175999318258,-36.02058410644531,227.84575222392,679.0786063771983
0,54.53883743286133,0.7544774413108825,-1.2618327140808105,70.81211364683554,0.10565837550264347,2.808780325187519,-0.5553009659051895,2.7533411979675293,-34.20181655883789,73.76510250792326,84.43611516945414
0,49.46234893798828,1.7226521968841557,-2.4698784351348877,142.8955595071663,0.10565837551985922,1.77305978977953,-0.39679932594299383,-1.728088919316427,-11.646324157714844,66.80250223471012,95.24318013424407
0,81.83921051025389,-1.7057610750198364,-1.6302175521850586,232.71834362778156,0.10565837551985922,2.694871928472403,2.0161587297916412,1.7881383299827576,-51.83701133728026,93.0414394911328,245.62055379896924
0,43.03251647949219,-1.4019317626953127,-2.1538617610931396,92.71710859687266,0.10565837550264347,2.4981305896341204,0.0268976688385012,2.4979857802391052,-19.631088256835938,63.328763233583985,74.27238319765803
0,102.36637878417969,0.3503104150295257,-1.8448203802108765,108.71199372392223,0.10565837550264347,3.171795735026113,-1.980019181966782,-2.477864448224203,-3.156730651855483,190.5801389154171,338.6873516492357
0,38.6892967224121,-0.1694988161325455,-0.8886479735374451,39.24653963893725,0.1056583755004915,0.6435473169809334,0.3643806278705597,-0.53045254945755,-14.77586555480956,21.739590630685836,24.491376561364696
0,74.84654235839844,0.4984589219093322,-0.41042360663414,84.33896554143178,0.10565837550264347,2.9587168058920374,0.5091935992240906,-2.9145714978324335,-48.32160568237305,100.86771473440062,101.13776379018434
0,52.73430633544922,1.435382485389709,1.0833340883255005,117.0511159465868,0.10565837550264347,1.2331961511646077,-0.42781722545623757,-1.1566093415021896,-24.750385284423825,48.74646849789588,86.35809804050447
0,42.502349853515625,-0.7981908917427063,-1.256426453590393,56.77603162249412,0.10565837549833952,2.8892690703984476,-0.02791982889175415,2.889134168624878,-20.574119567871094,63.97040810825159,66.29373597864532
0,71.86338806152344,-0.13996799290180204,-1.8219150304794312,72.56855419272058,0.10565837550264347,1.6539067048885425,-0.7572173327207566,-1.4703840653048914,-45.65300369262695,73.98445563833018,75.84766310674132
0,43.12139511108398,-0.9610669612884524,-0.7902123928070068,64.61683098076898,0.10565837549403559,1.1698153342412423,-1.0679657459259018,0.4774066209793091,-4.990066528320305,19.81402037228285,96.45443368577736
0,70.30281829833984,-0.37647393345832836,-2.004042387008667,75.34411635498888,0.10565837549403559,2.716817177034622,-1.7471449077129368,-2.0805240313159388,-37.14653396606445,91.19528772674846,142.5296666752004
0,61.46482467651368,0.44719731807708735,2.664954900741577,67.71405385073902,0.10565837549833952,2.412233554604452,-0.24079661071300495,2.400184933339254,-28.590080261230476,88.53921915432062,91.13084144437438
0,125.81690216064453,-0.8944335579872131,2.410820245742798,179.59038679952926,0.10565837550264347,2.6952395936249496,-0.9327968955039974,2.5286768118487757,-51.15580749511719,191.75938309428247,215.3111306877597
0,43.55767822265625,0.8293147087097167,-2.3859150409698486,59.41485556360805,0.10565837549833952,1.257976925891969,0.808981537818909,0.9633560180664062,-4.790924072265625,38.373793978656344,67.53995201758269
0,52.21387100219726,0.037083484232425676,0.2633319199085236,52.24988380758118,0.1056583755004915,1.92438077775443,-1.358270980417728,1.3632099330425262,-31.175214767456048,52.116317182120426,64.82747243798617
0,64.0234603881836,-0.5708199143409729,-0.18407487869262695,74.74040353243421,0.10565837549833952,3.0621058999628,1.1181567311286926,2.8506522178649902,-36.38648986816406,90.84554832719068,105.91706464898847
0,130.61819458007812,1.0214401483535769,-1.2428046464920044,204.89213280294595,0.10565837548542771,2.838997227242683,-1.5196418762207033,2.3980395793914795,-33.28715515136719,212.72050432377654,297.77960376456934
0,62.87223815917969,-0.11776224523782734,-1.1528626680374146,63.308784791349396,0.10565837549833952,0.9747943511329922,-0.08471070975065219,-0.9711066484451294,-24.695579528808594,51.97149994300437,51.97275761029889
0,34.570701599121094,0.7672489881515504,-2.5289130210876465,45.25527108869691,0.10565837549833952,1.2895514333689353,-0.8722927346825601,0.949762225151062,-7.490962982177734,28.96515496796136,43.20242120770434
0,128.6427001953125,1.4336590766906734,0.15990935266017914,285.10133276593643,0.10565837548542771,3.1609981400639073,-0.45191842317581143,3.128526646886961,-93.45094299316406,163.8320986928388,269.55669017930416
0,74.59353637695312,-0.44878026843070984,0.9555486440658569,82.23223574066381,0.10565837549403559,2.8770890500382356,-1.8987791836261736,-2.161545515060425,-52.38995933532715,88.89428878962862,119.89480910331778
0,70.6279067993164,1.018115162849426,2.8639941215515137,110.50616538973219,0.10565837549403559,2.0364380596836678,-1.2796484529972074,-1.584165334701538,-47.91455841064453,74.47878329402289,117.59154038491295
0,44.39972686767578,1.559523940086365,2.3865609169006348,110.26216433248194,0.10565837550264347,1.7781584879786358,-0.14376163482666038,-1.7723374962806702,-4.105888366699219,65.65962042274437,69.5122733335704
0,52.72987747192382,0.46832334995269786,-0.1153317764401436,58.61897375202411,0.1056583755004915,1.3170193688102982,0.3189577460288999,1.2778129652142525,-19.196033477783196,53.69908214342248,53.820039991501176
0,102.20955657958984,0.4202687442302704,0.7849733233451843,111.36967289744867,0.10565837551125135,2.641707153478971,-0.5375953912734985,-2.586427628993988,-30.600341796875,167.3752997656074,175.4615090099389
0,69.80751037597656,0.5343337655067445,-0.5282794237136841,80.01241454791906,0.10565837549833952,2.9461849132653963,0.3319834470748899,-2.9274207989322107,-34.072086334228516,105.001530560961,105.08242478864389
0,64.06598663330078,-1.3266209363937378,-1.3701664209365845,129.2102797488885,0.10565837551985922,0.9691073164776386,-0.1635179519653318,-0.9552124738693237,-36.62182426452637,53.17044368856584,76.07333499057452
0,155.79820251464844,-0.015190715901553626,-1.355112910270691,155.8162145126882,0.10565837551985922,2.9366392811312494,1.7537099076434965,-2.355493966733114,-88.81324768066406,208.58726215524024,280.14879421000353
0,56.23307418823242,0.1811895370483399,-0.03440045565366745,57.1587559341765,0.10565837549833952,2.6912929633247185,-1.0681312680244448,-2.470253713428974,-20.197032928466797,87.37323371029858,99.00700107015992
0,74.42345428466797,1.4187479019165046,-1.34689199924469,162.762657367092,0.10565837550264347,2.4277544429123448,-2.4200894832611093,-0.192765474319458,-45.092302322387695,45.98020410570424,185.08400471598614
0,126.0412063598633,0.632976233959198,-2.6769862174987793,152.1453947619148,0.10565837550264347,3.856227223958662,-2.8023261427879342,2.6490482427179813,-90.26611709594728,158.46934898319267,287.37679499462223
0,35.93521499633789,-2.3550794124603276,0.6407369375228882,191.06490319883088,0.10565837548542771,2.5369790100531366,1.8002104163169865,1.7875975370407104,-8.551403045654297,49.644351441808546,178.7030600880779
0,111.35628509521484,1.416558146476746,-0.9277650713920593,243.06033454387583,0.10565837551985922,1.5880880039131549,-0.638953804969788,1.453878104686737,-65.43730545043945,115.39413184407279,210.98792805520117
0,44.10942459106445,-0.17408436536788935,-0.5801470279693604,44.77961503141637,0.1056583755004915,0.9815174820459942,0.8015589714050291,-0.566462516784668,-13.198867797851559,24.497719365210333,37.514487017722914
0,107.65132904052734,0.4224450886249543,-2.0614399909973145,117.40080220655547,0.10565837550264347,2.4674999602202154,0.9381812512874597,2.2821857929229736,-40.08880615234375,160.15820468516134,177.35904823020965
0,55.95595169067382,2.056711435317992,-3.06198787689209,222.3713275733159,0.10565837545099618,3.38833581550556,-2.756844639778136,1.9699307680130005,-13.588829040527337,82.27176521709207,260.6849617995033
0,136.50680541992188,1.1498445272445679,2.5493524074554443,237.13882253891256,0.10565837545099618,1.8428597215046736,-1.2562654465436935,1.3483060042010706,-68.38712310791016,138.4581763704953,244.2147874497175
0,87.07181549072266,0.4833537936210633,2.7865750789642334,97.44278240180792,0.10565837550264347,1.7442231862744644,0.08477216958999617,1.7421619335757654,-55.16133499145508,97.71082704204721,100.76586279260196
0,85.2013931274414,-1.5608090162277228,0.7748088836669922,211.83790737598744,0.10565837548542771,0.844892991551682,0.32138895988464444,0.7813791036605835,-54.73750305175781,67.09633755391275,160.4558031450299
0,142.29481506347653,0.9587268829345703,-0.627064049243927,212.8555856242749,0.10565837545099618,2.5670253049947536,1.1089293956756596,2.3151445984840393,-39.466224670410114,225.05031212258106,330.24484251129115
0,109.96180725097658,0.15494954586029047,-1.504988431930542,111.28455707176151,0.10565837550264347,2.6514192493709356,-0.7155438661575317,-2.5530415217029017,-72.66567611694337,142.49501683213617,147.7693168155044
0,69.72615814208984,0.4158231019973756,0.08267810195684433,75.84172872706031,0.10565837550264347,3.030202897296282,-0.49345385283231735,2.989754654467106,-23.320018768310547,115.81128999318068,120.54322762984823
0,47.056182861328125,-0.36190223693847656,2.067934274673462,50.17162478612544,0.1056583755004915,2.8823818274893034,1.5643423795700073,2.4209415356265467,-14.261882781982422,74.89165420474262,100.5214148874242
0,81.09420013427734,0.7677707076072693,2.4273297786712646,106.19304052279294,0.10565837550264347,2.088126770975594,-0.8198397941887379,1.9204520622836512,-54.501609802246094,93.60000981347152,116.84825928262637
0,115.36648559570312,0.6919161677360536,1.5270248651504517,144.10174175173412,0.10565837548542771,3.1509726182592033,-1.5321620106697083,2.7533811966525477,-90.56591796875,138.63979183368073,176.8072405619775
0,106.47401428222656,-0.7957518696784975,-1.795712947845459,142.0016865226048,0.10565837550264347,3.0066624308199867,-0.12314009666442849,-3.0041397253619593,-76.96146011352539,135.76844770741917,149.61287707421565
0,31.390087127685543,-0.1484451144933701,2.8174922466278076,31.736753805391725,0.1056583755004915,2.629405660397584,2.127967581152916,-1.5445154905319214,-7.117485046386712,39.17210295157111,98.9430460095897
0,381.9690551757812,-0.0910073891282082,-2.3041269779205322,383.5519615046253,0.10565837548542771,2.1884328278616745,-0.34309839457273467,2.16137033700943,-272.90981292724604,451.87050688618694,452.0883935698491
0,42.35944747924805,0.004058812279254187,-1.441267967224121,42.359928165644,0.10565837550156748,2.8441372123053728,-1.8912341338582348,-2.1242292563067835,-2.445514678955078,71.8663966491229,147.56155214094903
0,36.00196075439453,0.9982761144638058,-1.2384430170059204,55.481174757914324,0.1056583755004915,2.573744119370456,-0.8280926942825315,2.4368876218795776,-9.959985733032227,58.33352685361656,69.4885320678158
0,62.40367126464843,-1.149728298187256,-1.2585159540176392,108.3970304297365,0.10565837549403559,1.3953478628165472,1.113091975450516,0.8414403796195984,-41.3888988494873,50.872720546945665,101.52736721925929
0,183.16236877441403,0.744122326374054,0.16174237430095675,236.25609157803342,0.10565837548542771,1.4549016833329775,-0.7073918879032135,1.2713518887758255,-79.55339813232418,181.89856494615776,232.88195762823145
0,61.02899932861329,1.1513179540634153,0.9663848876953125,106.14711181997451,0.10565837551125135,2.5800015406264714,0.5997462272644052,2.509325091038839,-23.511520385742195,93.94775158461593,95.64891039257931
0,124.37625122070312,0.19930841028690335,1.3206816911697388,126.85483501390016,0.10565837550264347,2.7144743643727454,0.7213187664747241,2.616881791745321,-50.53173065185547,191.88608592356522,199.0838341701331
0,44.30574035644531,-0.6926758885383606,-2.50858998298645,55.366621705338936,0.10565837549833952,2.4055875622237823,-1.2558632493019108,-2.051745359097616,-10.271286010742188,67.20516689433487,107.4245423387422
0,72.81107330322266,-1.0681505203247068,1.5935344696044922,118.45041321515524,0.10565837549403559,0.9892021575633776,-0.9835042953491218,0.10601985454559326,-48.16155433654785,48.37034093637171,48.37839535243676
0,95.09076690673828,-1.332695245742798,1.0257675647735596,192.79719426475845,0.10565837551985922,2.4296710277614255,0.7645766735076905,2.3062358538257044,-51.91337203979492,128.12405568099365,191.14307196710493
0,56.58689880371094,0.16304247081279763,-2.848335027694702,57.34078419593582,0.10565837550264347,2.773560207176903,-1.144985243678093,2.5261918008327484,-24.109302520751953,85.1948594764927,97.07603822768537
0,76.00082397460938,0.703759729862213,1.410375952720642,95.6113714253423,0.10565837550264347,0.867752189569765,-0.4222182631492614,0.7581065893173218,-24.571262359619134,52.38913026452429,67.99275976380737
0,41.789005279541016,-0.7176771163940427,2.441070556640625,53.02096672233979,0.10565837549833952,1.3185685372610358,0.2134553790092466,-1.3011763095855713,-1.8758773803710938,49.505775096097594,50.85668884549001
0,70.1391830444336,-0.07485441118478768,-2.1400394439697266,70.33585550886461,0.10565837550264347,1.6285154023730277,1.5618362799286847,0.4612264633178711,-40.85921096801758,45.81116355950349,80.92433784849425
0,107.54564666748047,-1.3338085412979128,-2.269953727722168,218.26085090339976,0.10565837545099618,3.008460599513439,0.2092186212539675,3.00117689371109,-65.25246810913086,149.53976376606164,199.25585661074876
0,36.6048583984375,-0.9067533016204834,0.5130322575569153,52.71298694424766,0.1056583755004915,1.1991498529259599,0.9958617240190506,-0.6679968535900116,-16.444726943969727,24.241634105208526,46.54121983571554
0,79.97785949707031,-0.0058473539538681585,-1.7065280675888062,79.9792965755564,0.10565837550264347,1.8865259019737788,-0.25220809457823634,1.8695911467075348,-11.648101806640625,119.51060695312404,120.76509826032976
0,68.38275146484375,-0.9465850591659547,-1.6828163862228394,101.37607037945908,0.10565837549403559,2.668640917015237,0.6924138069152833,-2.5772480408297938,-30.283843994140625,102.6176496094405,121.49896862122651
0,84.65264129638672,0.115831233561039,1.856834053993225,85.22122895704622,0.10565837549403559,2.07208469824734,-0.12896906677633524,-2.0680672079324722,-29.265979766845703,121.27230390224281,121.73077103866083
0,94.78456115722656,-0.03763492405414583,-0.6054861545562744,94.8517537629558,0.10565837550264347,1.0958016286169103,0.24152415990829462,-1.0688532590866089,-12.430992126464844,90.85687484255422,93.13551086534666
0,72.35337829589844,-1.1811056137084956,2.0272769927978516,128.96680965787033,0.10565837551985922,1.4400721427327385,-1.1666512489318843,-0.8442349433898926,-49.539546966552734,59.68590580077835,60.781995437114766
0,58.07861709594726,-1.4290517568588261,-1.4361003637313843,128.18752567109743,0.10565837551985922,3.5033871714472378,1.8207620382308964,2.9930832386016846,-3.15819931030272,112.68789669487737,176.88395014129122
0,52.54975128173828,-1.8278868198394769,0.16415490210056308,167.67263065928248,0.10565837548542771,2.770576567538429,1.6742690056562417,-2.207468643784523,-23.881843566894528,73.31175177300554,171.2858386758572
0,62.27674865722656,-1.6218713521957395,2.2029294967651367,163.79049832305455,0.10565837551985922,1.2212498883511276,0.14204323291778542,-1.2129612565040588,-18.205566406249993,62.43459228749042,86.39869871316792
0,97.58689117431642,0.1281150579452514,-2.9417192935943604,98.38891358830196,0.10565837550264347,2.7203952460162384,-0.35091616213321686,2.6976671665906906,-47.71214675903322,144.22697355573905,146.16788229210516
0,179.29998779296875,-0.7512392997741699,-2.0753157138824463,232.31962354582168,0.10565837548542771,2.7598245727294732,2.7420417070388785,0.31279218196868896,-152.3647346496582,153.8950443627886,288.8941943183643
0,67.71502685546875,-0.5141177773475647,1.9494184255599976,76.86308089970657,0.10565837549833952,2.2069152456632617,0.35939060151576996,-2.1774556934833527,-16.20418548583985,105.9054183321434,109.63832712684827
0,89.78262329101562,1.5447943210601813,-1.18880033493042,219.9837595934977,0.10565837548542771,3.0892454386723562,0.6183297634124749,3.026731848716736,-16.34967041015625,162.94918954046642,199.05183778583202
0,83.72845458984375,0.40597844123840326,-3.0466220378875732,90.72380786219809,0.10565837549403559,2.8469637969900075,1.1719175577163699,2.594573587179184,-52.326377868652344,111.74843859567002,117.9983957775073
0,54.096065521240234,-0.6372366547584535,-3.0760655403137207,65.45629783851581,0.10565837550264347,2.6589890562110323,0.21433877944946306,2.6503361463546753,-26.749683380126953,79.26527089915996,83.09634057110134
0,74.19627380371094,-0.21887846291065213,2.466980218887329,75.98074354561942,0.10565837550264347,2.658251239991833,0.9014378339052199,-2.5007417872548103,-16.352386474609375,125.4253117794691,138.60482354154894
0,37.02263259887695,-0.6607013344764711,2.538116931915283,45.40169411027347,0.10565837550264347,1.1230704029845848,-0.7370157837867733,0.8474047819720667,-10.979114532470703,27.793409398333853,36.195558552198044
0,325.3038330078125,0.35774540901184076,-1.2305734157562256,346.3432906768787,0.10565837555429075,3.1591428628389866,0.4691635966300965,3.1241109371185303,-208.525634765625,442.06890073905726,442.20380288872434
0,79.4522933959961,-1.2302093505859375,-1.4950547218322754,147.5499877343154,0.10565837548542771,2.463852244282805,-0.26198077201843173,-2.4498844782458704,-20.49148941040039,130.40229732602953,130.4023652742523
0,68.14024353027344,0.7259305715560914,0.6085637211799622,86.89684516503442,0.10565837550264347,2.8794984173230675,-0.7618254050612451,-2.7768927216529846,-21.852901458740227,112.60016147690864,125.5736681144491
0,69.31690216064453,-0.01461028959602124,-0.2579967379570008,69.32438102253579,0.10565837549833952,1.9845941464332573,-0.4463658640161155,-1.9337454438209534,-13.928489685058594,102.95096656423053,106.04614418192776
0,64.45899963378906,-0.7231208682060242,0.6676864624023438,82.05928731463239,0.10565837549403559,3.0498984616508547,0.9202754348516464,2.90774375597109,-39.77470016479492,88.65614699256335,104.69065849012979
0,116.2400894165039,-0.08051256090402605,1.5648778676986694,116.61709080693551,0.10565837550264347,2.0485425380165245,1.0028918758034706,1.7862626949893396,-12.212677001953125,171.76769232361605,209.25754465767812
0,77.07676696777344,-1.4684852361679077,-0.5034139752388002,176.233211206042,0.10565837548542771,3.2274932269882175,1.1974480748176575,-2.9971370736705225,-27.23810958862304,126.59977920449043,192.34739573751034
0,301.1393737792969,0.04292054846882827,-2.3703765869140625,301.41681036596486,0.10565837541656466,2.577691449724549,-0.8886961527168752,2.419651288539171,-243.05748748779297,346.8614706022857,353.4878136830235
0,54.43984603881836,-0.3611565828323364,-2.452836275100708,58.02910710723118,0.1056583755004915,1.046003830913103,-0.6459933519363403,-0.822688643132345,-11.201637268066406,40.38279269737774,51.031716555122706
0,108.45542907714845,0.10037373006343836,0.8095198273658752,109.00227715588905,0.10565837550264347,2.369212469795031,-1.1159151643514633,2.0899524092674255,-68.61535263061525,132.80584646385776,145.1943246918295
0,48.30204010009766,1.194463729858398,3.1213033199310303,87.05611038714098,0.10565837550264347,2.7850538603682677,0.44710373878479004,2.7489312926875513,-12.743713378906257,82.28688141874724,83.81426982421034
0,93.45698547363281,1.563803553581238,0.34196713566780085,233.00204882905493,0.10565837551985922,2.9765471874033196,-1.0234899520874026,-2.7950494587421417,-47.2732048034668,137.7910328090973,232.48600345463188
0,91.47972869873047,-2.179861783981322,-2.293527603149414,409.74415853915855,0.1056583756231538,2.2499160398885083,1.1998121142387377,1.9033058285713196,-21.74334716796875,131.8955041710654,345.72616534496905
0,69.62100982666016,0.4573822021484375,-1.1145386695861816,77.0312294865526,0.10565837549833952,2.215487174536639,-1.4754775762557983,-1.652679443359375,-24.299327850341797,86.1237538177717,122.775624903142
0,241.37481689453125,0.4837723374366759,2.4567654132843018,270.1751765661703,0.10565837548542771,2.9212484722645202,0.20230251550674427,2.9142351190196436,-182.2413330078125,299.2834814488635,309.1676862523885
0,114.18368530273438,-0.0857811346650124,0.9248862266540527,114.60409646969076,0.10565837550264347,0.979194173299814,0.8832421079277992,-0.42273467779159546,-79.98699951171875,84.17469227134941,93.22161088165745
0,95.65748596191406,-1.6961197853088386,-1.1643260717391968,269.5696177686277,0.10565837541656466,3.1884966700843065,1.2271610498428351,-2.9428874889956873,-17.60417938232422,172.86297292847175,275.1472404168247
0,99.61561584472658,-1.03283417224884,-1.5739260911941528,157.64236370709398,0.10565837551985922,2.440747948343775,0.015748977661132812,-2.4406971375094813,-58.66107559204103,133.55338584176366,152.18439523617252
0,71.7720718383789,-0.38649463653564464,0.6342164874076843,77.19979484216496,0.10565837549403559,0.8292435861564648,-0.048504143953323364,0.82782381772995,-40.093055725097656,55.48520079331198,57.27747652051058
0,66.29081726074219,0.5955628752708435,0.08235163986682892,78.39903665210802,0.10565837549833952,2.126200913420943,0.5586994290351868,2.051483675837517,-38.96996879577637,82.55777055340508,82.60648304289826
0,68.96449279785156,0.6170644760131836,0.2841871976852417,82.51625645165267,0.10565837549833952,0.3410028041827802,-0.04792118072509777,0.3376188278198241,-23.50353240966797,30.106540597261105,35.08460658891209
0,140.41152954101562,-0.19677199423313144,-1.6442450284957886,143.13866306643197,0.10565837551985922,3.121066274634926,1.656704559922218,-2.6450679937945765,-41.13894653320314,232.55540921049194,327.07896457042665
0,42.7104377746582,-0.05438826233148567,-2.9635095596313477,42.77375435699869,0.1056583755004915,3.0037682621951296,0.25830798596143706,2.9926411006599665,-8.717063903808594,76.49393559721531,77.05770208766076
0,261.3531188964844,-1.04430091381073,2.753486156463623,417.2959007197559,0.1056583756231538,0.4400316367975105,0.06250292062759422,-0.43557000160217285,-85.16661071777344,125.90542868311147,176.1376092371925
0,82.77251434326172,-2.0742752552032484,-1.973181962966919,334.5840568149248,0.10565837541656466,3.3707920920409826,3.331885814666749,-0.5106625556945801,-35.215885162353516,47.376775738481136,403.84009841484357
0,74.74181365966797,-1.830225825309753,3.055328845977783,239.01208328732025,0.10565837548542771,2.405814142891658,1.5564433634281154,1.8345096747027796,-37.89353561401367,91.54204344260212,235.34364112151187
0,65.96841430664062,-1.7143851518630988,-0.12569250166416168,189.1095208915581,0.10565837551985922,2.3643107935846746,0.7597101926803594,2.238929644227028,-36.15471267700195,87.62187495720978,168.77101298197755
0,176.4686737060547,-1.290582180023193,-1.2883307933807373,344.99739207282084,0.10565837548542771,3.162511079137301,2.063546001911163,-2.396508757268087,-150.84855842590332,196.0712901351563,373.82984914446115
0,106.70555877685547,0.620070219039917,-1.4951756000518799,127.88480148835087,0.10565837549403559,1.5689867523291081,-1.5435227751731873,-0.28152596950531006,-74.07739639282227,75.90509974749858,129.63308928691288
0,45.7254753112793,0.4642421603202819,0.13581870496273038,50.74211499713035,0.1056583755004915,1.6628500011888327,-0.8142732083797455,-1.4498376697301865,-21.297233581542972,49.1731288201905,57.98282922549517
0,53.39672088623046,2.352937459945679,0.39141136407852173,283.30981514333774,0.10565837548542771,2.2919786023322053,-0.16435670852661133,-2.2860780358314514,-14.040409088134759,84.59657435316221,134.72903075277074
0,152.90895080566406,-0.7734535336494445,1.7421550750732422,200.97244913695658,0.10565837548542771,3.094659513321983,-0.9797431826591486,2.9354762474643152,-74.23909759521486,230.47667062635858,247.37135982748114
0,60.6765365600586,0.8660556077957152,-0.33688250184059143,84.89023579829694,0.10565837550264347,2.531387589896982,-1.9173724651336665,1.652757078409195,-36.01358413696289,67.3418974519158,112.68170928564443
0,92.08007049560548,-0.5945722460746764,2.901431083679199,108.84118671532946,0.10565837550264347,3.0096419810915704,1.9297593235969543,2.3095397392856043,-46.45859527587892,127.34753061211595,188.31487514631468
0,68.1856460571289,0.8310157656669619,-3.035806179046631,93.11628690459456,0.10565837549403559,3.379745409032427,-1.7527995705604558,2.8897011429071426,-29.138599395751953,106.44628295484634,149.32570300697952
0,146.777099609375,0.7121397852897644,1.1305030584335327,185.59538166591878,0.10565837551985922,3.1707789330637977,-0.593387670814991,-3.1147600412368774,-48.35166931152342,245.1813204614571,265.50280111885013
0,110.23277282714844,-1.6001405715942376,0.33426919579505926,284.1578888167612,0.10565837555429075,1.1986519950439953,0.0492032766342152,1.1976417005062103,-82.4618148803711,103.39482267426422,224.58374318387146
0,120.1940155029297,0.8027545213699341,2.088620662689209,161.04635299534732,0.10565837550264347,2.605799138584082,0.9750415086746211,-2.4165022671222687,-19.891075134277358,206.28469235317644,274.4821125592962
0,156.06752014160156,-0.5172588229179383,2.741205930709839,177.41569193941527,0.10565837548542771,3.0328402881294294,0.236240953207016,3.023625377808706,-112.38695907592773,199.51074411981654,212.08411290767702
